101162-1718-202066-2446-2743,1610612764,"Marcin Gortat, Paul Pierce, Garrett Temple, Rasual Butler, Kris Humphries","Gortat, Pierce, Temple, Butler, Humphries",101162-1718-202066-2446-2743,WAS,131.0,1,2.0,-2.0,4.0,3.0,,,7.0,,,,,4.0,6.0,,,,,,,,,4.0,,,,0.6666666666666666,,,76.94656488549619,13.5,25.666666666666668,13.5,25.666666666666668,,,,0.40476666666666666,,,,,,,,,2.0,3.0,,,4.0,,,1.0,,,2.0,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,9.966666666666667,,1.0,,,1.0,1.0,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,1.0,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202322-202338-203078,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Kevin Seraphin, Bradley Beal","Gortat, Pierce, Wall, Seraphin, Beal",101162-1718-202322-202338-203078,WAS,377.0,2,6.0,-1.0,12.0,12.0,,,24.0,2.0,,2.0,,12.0,13.0,,,,2.0,,,,,12.0,,,,0.5454545454545454,,0.18181818181818182,91.6710875331565,15.666666666666666,15.75,15.666666666666666,15.75,0.18181818181818182,,0.2727272727272727,0.4596272727272728,,,24.6,,,1.0,,,6.0,9.0,,,10.0,,,1.0,,3.0,4.0,,0.6666666666666666,,0.5454545454545454,,,0.09090909090909091,,,,,,,15.399999999999999,5.0,,1.0,1.0,4.0,4.0,,,,,,,,,,,1.0,1.0,1.0,,,0.45454545454545453,,,,2.0,3.0,4.0,,,,,,,,,,2.0,,1.0,1.0,,,2.0,,2.0,,1.0,1.0,1.0,,,0.16666666666666666,0.16666666666666666,,,,,,,,1.0,,,,1.0,1.0,,0.2727272727272727,0.6666666666666666,0.6666666666666666,,0.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.25,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202322-203078-203490,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Otto Porter Jr.","Gortat, Pierce, Wall, Beal, Porter Jr.",101162-1718-202322-203078-203490,WAS,267.0,3,4.0,10.0,10.0,8.0,5.0,8.0,18.0,4.0,2.0,4.0,2.0,16.0,6.0,2.0,1.0,3.0,4.0,2.0,,3.0,,16.0,3.0,5.0,,0.8,0.3,0.4444444444444444,97.07865168539325,11.5,19.0,11.5,16.5,0.4444444444444444,0.5,0.8888888888888888,0.48482222222222227,0.4443875,0.1875,25.7,0.5,3.0,4.0,,1.0,4.0,5.0,1.0,2.0,,,,1.0,1.0,,2.0,,0.8,0.5,0.7777777777777778,0.25,,0.4444444444444444,0.75,0.75,0.25,,0.2,,3.8600000000000003,,,3.0,1.0,4.0,5.0,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,0.6,0.5,,0.6666666666666666,,0.3333333333333333,1.0,,1.0,1.0,,,,,,2.0,,,,,8.0,,4.0,6.0,3.0,1.0,14.0,,,1.0,,,1.0,,,1.0,1.0,0.5,,0.5,,,,,,0.3333333333333333,,,,,1.0,0.1111111111111111,1.0,1.0,1.0,,,,,,,,,,,2.0,,6.0,2.0,,2.0,,,1.0,1.0,,,,,0.5,0.5,,0.5,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,1.0,,0.5,,,1.0,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202322-203078-2400,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Drew Gooden","Gortat, Pierce, Wall, Beal, Gooden",101162-1718-202322-203078-2400,WAS,4234.0,14,71.0,17.0,134.0,133.0,20.0,16.0,267.0,30.0,3.0,40.0,15.0,147.0,130.0,3.0,6.0,26.0,30.0,23.0,,23.0,2.0,125.0,26.0,20.0,2.0,0.5251798561151079,0.7352941176470589,0.3125,90.80774681152575,14.873134328358208,16.849624060150376,14.119402985074627,16.007518796992482,0.234375,0.23076923076923078,0.546875,0.51448359375,0.4682923076923077,0.17687074829931973,25.669999999999998,0.14925373134328357,21.0,30.0,2.0,2.0,48.0,88.0,7.0,10.0,56.0,6.0,4.0,13.0,4.0,8.0,18.0,,0.5454545454545454,0.7,0.515625,0.7692307692307693,0.46153846153846156,0.234375,0.7,0.8076923076923077,0.15384615384615385,1.0,0.06569343065693431,,9.192045454545456,30.0,7.0,37.0,1.0,53.0,70.0,,2.0,9.0,3.0,3.0,,5.0,1.0,0.07954545454545454,0.13333333333333333,0.5,0.7115384615384616,0.6933333333333334,0.5,0.8125,0.234375,0.09278350515463918,16.0,7.0,16.0,28.0,11.0,,10.0,,,12.0,7.0,11.0,22.0,2.0,40.0,3.0,20.0,31.0,9.0,6.0,73.0,10.0,15.0,17.0,14.0,5.0,7.0,2.0,1.0,0.4166666666666667,0.45454545454545453,0.3,0.6666666666666666,0.3,0.6363636363636364,0.625,0.6176470588235294,0.2564102564102564,0.6521739130434783,0.24242424242424243,0.4444444444444444,0.2222222222222222,0.8235294117647058,0.16666666666666666,0.42857142857142855,0.21875,0.5714285714285714,0.6153846153846154,0.375,0.36666666666666664,0.3793103448275862,0.078125,,,0.4375,,,0.5007045454545455,0.14965986394557823,12.0,2.0,33.0,12.0,,11.0,,,,0.9166666666666666,,,,,0.4,0.4,0.6666666666666666,0.4,5.0,,0.8333333333333334,0.45454545454545453,9.0,2.0,0.4,,,,2.0,1.0,,2.0,4.0,2.0,5.0,11.0,6.0,0.4,0.2222222222222222,0.16666666666666666,0.3,0.9166666666666666,0.25,0.5,1.0,2.0,0.17647058823529413,0.07142857142857142,3.0,3.0,,5.0,4.0,8.0,,,1.0,0.5714285714285714,1.0,0.3333333333333333,0.03333333333333333,,1.0,0.0625,2.0,0.25,,,,,,,1.0,,,1610612764,2015,2014-15,False
101162-1718-202322-203078-2403,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Nene","Gortat, Pierce, Wall, Beal, Nene",101162-1718-202322-203078-2403,WAS,35007.0,49,583.0,56.0,1139.0,1134.0,148.0,118.0,2273.0,158.0,24.0,219.0,161.0,1232.0,1176.0,35.0,31.0,168.0,157.0,206.0,7.0,221.0,13.0,1101.0,166.0,147.0,10.0,0.560384263494968,0.535483870967742,0.21921921921921922,93.49901448281771,14.82089552238806,15.984126984126984,14.241439859525899,15.25925925925926,0.15815815815815815,0.17647058823529413,0.5445445445445446,0.5205362086258777,0.5193354477611941,0.13636363636363635,25.222374429223745,0.1299385425812116,210.0,325.0,26.0,46.0,408.0,780.0,46.0,101.0,336.0,89.0,52.0,172.0,17.0,112.0,228.0,1.0,0.5230769230769231,0.45544554455445546,0.536036036036036,0.5036764705882353,0.5174418604651163,0.3253253253253253,0.6461538461538462,0.7216494845360825,0.3382352941176471,0.5652173913043478,0.09722222222222222,0.004545454545454545,9.095641025641026,293.0,48.0,294.0,20.0,438.0,559.0,6.0,19.0,104.0,40.0,27.0,10.0,42.0,5.0,0.06153846153846154,0.10461538461538461,0.8695652173913043,0.7757255936675461,0.7683823529411765,0.6470588235294118,0.8547008547008547,0.2932932932932933,0.12093023255813953,109.0,56.0,61.0,162.0,137.0,19.0,61.0,5.0,11.0,85.0,42.0,73.0,131.0,15.0,480.0,18.0,240.0,319.0,126.0,29.0,717.0,85.0,124.0,121.0,99.0,36.0,83.0,37.0,20.0,0.5882352941176471,0.6233766233766234,0.3881278538812785,0.42857142857142855,0.38990825688073394,0.5753424657534246,0.5757575757575758,0.6121495327102804,0.23160762942779292,0.7515151515151515,0.23541247484909456,0.25217391304347825,0.21428571428571427,0.7555555555555555,0.7333333333333333,0.6,0.16216216216216217,0.3765432098765432,0.40131578947368424,0.47540983606557374,0.46757679180887374,0.4740484429065744,0.06106106106106106,0.3114754098360656,0.3114754098360656,0.5656565656565656,0.08088235294117647,0.45454545454545453,0.5518053333333333,0.10633116883116883,66.0,10.0,237.0,66.0,,79.0,17.0,18.0,15.0,0.9294117647058824,,,0.04,0.8947368421052632,0.4177215189873418,0.4177215189873418,0.4166666666666667,0.42038216560509556,85.0,24.0,0.8,0.6204379562043796,63.0,26.0,0.6190476190476191,15.0,7.0,3.0,2.0,,,6.0,18.0,10.0,26.0,62.0,32.0,0.38461538461538464,0.24615384615384617,0.23469387755102042,0.19047619047619047,0.9393939393939394,0.18181818181818182,0.3333333333333333,1.0,17.0,0.2727272727272727,0.06172839506172839,14.0,13.0,1.0,18.0,30.0,46.0,6.0,8.0,8.0,0.5357142857142857,4.0,0.1111111111111111,0.013651877133105802,4.0,8.0,0.08080808080808081,,0.1,4.0,0.5,0.5,,3.0,,2.0,,,1610612764,2015,2014-15,False
101162-1718-202322-203078-2446,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Rasual Butler","Gortat, Pierce, Wall, Beal, Butler",101162-1718-202322-203078-2446,WAS,2153.0,15,36.0,6.0,76.0,70.0,32.0,48.0,146.0,8.0,3.0,14.0,13.0,84.0,78.0,6.0,5.0,35.0,8.0,15.0,,18.0,3.0,75.0,34.0,31.0,2.0,0.5675675675675675,0.5645161290322581,0.208955223880597,97.64979098931724,14.776315789473685,14.714285714285714,14.421052631578947,13.82857142857143,0.11940298507462686,0.10714285714285714,0.6417910447761194,0.5325574626865672,0.5269928571428572,0.4166666666666667,24.50714285714286,0.42105263157894735,22.0,29.0,9.0,11.0,28.0,53.0,12.0,22.0,30.0,9.0,8.0,12.0,5.0,8.0,20.0,1.0,0.5283018867924528,0.5454545454545454,0.5298507462686567,0.5357142857142857,0.75,0.43283582089552236,0.7586206896551724,0.8148148148148148,0.39285714285714285,0.8181818181818182,0.09859154929577464,0.06666666666666667,7.062264150943395,16.0,3.0,14.0,4.0,27.0,38.0,1.0,1.0,6.0,1.0,,1.0,2.0,5.0,0.05660377358490566,0.06896551724137931,1.0,0.5833333333333334,0.6216216216216216,0.3333333333333333,0.7142857142857143,0.23880597014925373,0.10714285714285714,10.0,5.0,1.0,8.0,5.0,2.0,6.0,1.0,3.0,5.0,3.0,8.0,9.0,2.0,26.0,,13.0,18.0,8.0,1.0,41.0,8.0,9.0,11.0,4.0,,3.0,1.0,1.0,0.4642857142857143,0.52,0.35714285714285715,0.3333333333333333,0.35714285714285715,0.375,0.375,0.5,0.34782608695652173,0.6923076923076923,0.34375,0.7142857142857143,0.2222222222222222,0.625,0.8,0.36363636363636365,0.11940298507462686,0.125,0.14285714285714285,1.0,0.3125,0.3125,0.08955223880597014,0.3333333333333333,0.3333333333333333,0.625,0.10714285714285714,0.3333333333333333,0.6033000000000001,0.10714285714285714,3.0,1.0,15.0,3.0,,5.0,2.0,1.0,1.0,1.0,,,0.034482758620689655,1.0,0.375,0.375,0.3333333333333333,0.375,4.0,3.0,0.75,0.8,4.0,1.0,0.5,1.0,,,1.0,1.0,,,,,,3.0,3.0,,0.3333333333333333,0.14285714285714285,0.5,1.0,,,,3.0,0.2,0.125,,,,,3.0,6.0,,,,0.6,,,,,,,,,,,,,,1.0,,,,1610612764,2015,2014-15,False
101162-1718-202322-203078-2743,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Bradley Beal, Kris Humphries","Gortat, Pierce, Wall, Beal, Humphries",101162-1718-202322-203078-2743,WAS,18792.0,31,313.0,1.0,608.0,609.0,101.0,82.0,1217.0,71.0,13.0,98.0,83.0,619.0,618.0,18.0,21.0,109.0,71.0,103.0,3.0,113.0,8.0,549.0,109.0,101.0,7.0,0.5291095890410958,0.5561224489795918,0.18352059925093633,93.25670498084291,15.069078947368421,15.812807881773399,14.307565789473685,14.985221674876847,0.13295880149812733,0.1511627906976744,0.49250936329588013,0.521231086142322,0.5576046511627907,0.17609046849757673,25.229591836734695,0.16611842105263158,109.0,165.0,21.0,33.0,208.0,436.0,32.0,68.0,158.0,57.0,44.0,102.0,16.0,65.0,126.0,2.0,0.47706422018348627,0.47058823529411764,0.50187265917603,0.5116279069767442,0.5588235294117647,0.3089887640449438,0.6606060606060606,0.7785714285714286,0.38372093023255816,0.6363636363636364,0.09027777777777778,0.020202020202020204,9.80756880733945,181.0,29.0,158.0,12.0,227.0,302.0,5.0,10.0,50.0,39.0,22.0,13.0,40.0,9.0,0.06651376146788991,0.15151515151515152,0.9230769230769231,0.7669902912621359,0.7491289198606271,0.6101694915254238,0.7536231884057971,0.3389513108614232,0.10482180293501048,66.0,31.0,34.0,90.0,65.0,11.0,27.0,2.0,5.0,40.0,27.0,45.0,70.0,8.0,258.0,6.0,129.0,167.0,69.0,17.0,372.0,55.0,57.0,75.0,54.0,23.0,45.0,13.0,9.0,0.6201923076923077,0.6548223350253807,0.40816326530612246,0.4444444444444444,0.40816326530612246,0.6,0.5526315789473685,0.5555555555555556,0.24336283185840707,0.7037037037037037,0.2605633802816901,0.4107142857142857,0.19298245614035087,0.6666666666666666,0.8333333333333334,0.6330275229357798,0.16853932584269662,0.37777777777777777,0.38202247191011235,0.5,0.35911602209944754,0.3651685393258427,0.05056179775280899,0.4074074074074074,0.4074074074074074,0.543859649122807,0.05813953488372093,0.4,0.5454978723404256,0.11308562197092084,29.0,6.0,114.0,29.0,1.0,38.0,10.0,4.0,9.0,0.95,0.01020408163265306,0.014084507042253521,0.01568627450980392,0.9090909090909091,0.4084507042253521,0.4142857142857143,0.46153846153846156,0.4084507042253521,43.0,9.0,0.8974358974358975,0.6615384615384615,31.0,22.0,0.55,6.0,5.0,4.0,1.0,1.0,3.0,1.0,8.0,3.0,12.0,28.0,19.0,0.25,0.3275862068965517,0.17857142857142858,0.4375,0.9655172413793104,0.14035087719298245,0.125,1.0,7.0,0.2857142857142857,0.011111111111111112,11.0,8.0,,12.0,22.0,22.0,3.0,1.0,2.0,0.7096774193548387,1.0,0.08333333333333333,0.016574585635359115,3.0,4.0,0.07017543859649122,,0.36363636363636365,2.0,0.5,0.5,1.0,3.0,1.0,,,,1610612764,2015,2014-15,False
101162-1718-202322-203318-2400,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Glen Rice, Drew Gooden","Gortat, Pierce, Wall, Rice, Gooden",101162-1718-202322-203318-2400,WAS,64.0,1,1.0,-2.0,3.0,2.0,3.0,2.0,5.0,,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,3.0,,0.125,0.125,0.3333333333333333,112.5,12.0,14.0,11.333333333333334,14.0,,,0.3333333333333333,0.4627333333333334,0.4627333333333334,1.0,22.8,1.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,0.25,,18.8,2.0,,1.0,,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,0.6666666666666666,0.3333333333333333,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.5,0.5,,0.3333333333333333,,0.5,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202322-203318-2403,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Glen Rice, Nene","Gortat, Pierce, Wall, Rice, Nene",101162-1718-202322-203318-2403,WAS,247.0,1,4.0,-4.0,8.0,9.0,,,17.0,,,,,6.0,10.0,,,,,1.0,,,,6.0,,,,0.5,,,99.1093117408907,16.25,13.0,16.25,12.555555555555555,,,,0.40478333333333333,,,,,,,,,3.0,6.0,,,4.0,1.0,,2.0,,2.0,3.0,,0.5,,0.5,,0.5,,,,,,,,14.65,4.0,,1.0,1.0,3.0,3.0,,1.0,,,,,,,,,1.0,0.5,0.6666666666666666,,,0.6666666666666666,,,,1.0,2.0,2.0,,,,,,,,,,2.0,,1.0,1.0,,,2.0,,1.0,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,1.0,,,0.3333333333333333,0.5,0.5,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1610612764,2015,2014-15,False
101162-1718-202322-203490-2400,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Otto Porter Jr., Drew Gooden","Gortat, Pierce, Wall, Porter Jr., Gooden",101162-1718-202322-203490-2400,WAS,602.0,5,10.0,-2.0,21.0,25.0,1.0,4.0,46.0,2.0,,3.0,8.0,27.0,29.0,,2.0,2.0,2.0,8.0,2.0,10.0,,27.0,2.0,1.0,,0.7105263157894737,1.0,0.2,110.03322259136213,14.476190476190476,11.92,14.476190476190476,11.16,0.13333333333333333,,0.7333333333333333,0.5686699999999999,,0.07407407407407407,24.833333333333332,0.047619047619047616,7.0,8.0,,,8.0,12.0,,,8.0,1.0,,2.0,,2.0,2.0,,0.6666666666666666,,0.6333333333333333,,0.5,0.5333333333333333,0.875,0.875,,,0.3157894736842105,,6.283333333333334,3.0,,4.0,1.0,8.0,8.0,,,6.0,,,,,,,,1.0,0.6666666666666666,0.7,,0.3333333333333333,0.2,0.375,,,,1.0,1.0,,1.0,,,1.0,,,,,8.0,3.0,4.0,4.0,4.0,,8.0,,3.0,,2.0,2.0,1.0,1.0,,0.5,0.5,0.3333333333333333,,0.3333333333333333,,,,,0.75,,,,0.75,,0.5714285714285714,0.06666666666666667,,,,0.3333333333333333,0.3333333333333333,0.06666666666666667,,,,,,,,1.0,,,1.0,,,,,,,,,,,0.5,0.5,,0.5,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612764,2015,2014-15,False
101162-1718-202322-203490-2403,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Otto Porter Jr., Nene","Gortat, Pierce, Wall, Porter Jr., Nene",101162-1718-202322-203490-2403,WAS,3469.0,8,58.0,1.0,117.0,117.0,17.0,8.0,234.0,14.0,4.0,19.0,18.0,129.0,128.0,4.0,2.0,17.0,14.0,22.0,1.0,25.0,1.0,111.0,17.0,17.0,1.0,0.5863636363636363,0.53125,0.19387755102040816,97.13462092822138,13.324786324786325,16.324786324786324,12.777777777777779,15.803418803418804,0.14285714285714285,0.2857142857142857,0.6836734693877551,0.5539647959183673,0.5566357142857143,0.13178294573643412,25.326315789473682,0.1452991452991453,36.0,48.0,4.0,7.0,51.0,79.0,6.0,10.0,44.0,11.0,8.0,23.0,3.0,12.0,21.0,,0.6455696202531646,0.6,0.5663265306122449,0.5357142857142857,0.4782608695652174,0.4897959183673469,0.75,0.8181818181818182,0.5,0.5714285714285714,0.11009174311926606,,6.068354430379746,17.0,5.0,23.0,3.0,40.0,55.0,3.0,1.0,12.0,3.0,3.0,,3.0,,0.06329113924050633,0.08333333333333333,1.0,0.7931034482758621,0.7708333333333334,1.0,0.7,0.17346938775510204,0.13333333333333333,12.0,7.0,6.0,14.0,9.0,,5.0,,,3.0,7.0,9.0,18.0,1.0,58.0,3.0,29.0,31.0,18.0,3.0,64.0,9.0,14.0,15.0,15.0,3.0,12.0,3.0,3.0,0.5686274509803921,0.6170212765957447,0.15789473684210525,0.25,0.15789473684210525,0.7777777777777778,0.7083333333333334,0.6923076923076923,0.3333333333333333,0.7368421052631579,0.32558139534883723,0.5454545454545454,0.125,0.75,0.6666666666666666,0.5,0.14285714285714285,0.42857142857142855,0.46153846153846156,0.5,0.5294117647058824,0.5294117647058824,0.05102040816326531,,,0.5833333333333334,,,0.53645,0.13953488372093023,3.0,1.0,6.0,3.0,,2.0,,2.0,2.0,0.6666666666666666,,,0.05263157894736842,,0.21428571428571427,0.21428571428571427,0.25,0.21428571428571427,8.0,1.0,0.7692307692307693,0.8888888888888888,12.0,3.0,1.0,,1.0,,,,,1.0,3.0,1.0,3.0,2.0,5.0,0.3333333333333333,0.3125,0.25,0.2,0.6666666666666666,0.25,0.3333333333333333,1.0,1.0,0.36363636363636365,0.07142857142857142,1.0,1.0,,5.0,6.0,8.0,2.0,,,0.8571428571428571,1.0,0.5,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
101162-1718-202322-203490-2446,1610612764,"Marcin Gortat, Paul Pierce, John Wall, Otto Porter Jr., Rasual Butler","Gortat, Pierce, Wall, Porter Jr., Butler",101162-1718-202322-203490-2446,WAS,51.0,1,1.0,-4.0,1.0,2.0,,,3.0,,,1.0,,,4.0,,,,,,,,,,,,,,,1.0,84.70588235294117,25.0,13.0,25.0,13.0,,,1.0,0.59865,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612764,2015,2014-15,False
